label,android.permission.INTERNET,android.permission.READ_SMS,android.permission.RECEIVE_SMS,android.permission.READ_CONTACTS,android.permission.SYSTEM_ALERT_WINDOW,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.GET_ACCOUNTS,api_telephony_getDeviceId,api_sms_sendTextMessage,api_crypto_Cipher,api_reflection_Class_forName,api_net_HttpURLConnection,app_size_mb,min_sdk,target_sdk,cert_age_days,is_debuggable,obfuscation_score,background_service_score,network_call_freq,screen_overlay_score,sms_trigger_score
0,1,0,1,1,0,0,1,0,1,0,0.1916,0.053,0.2676,0.1715,0.1984,123.91,22,33,1503,0,0.3,0.2774,0.0904,0.1432,0.2902
0,1,1,0,1,0,0,1,0,0,0,0.2576,0.2393,0.1163,0.115,0.1872,22.65,26,32,1905,0,0.35,0.1925,0.2066,0.2507,0.0126
0,1,0,0,0,0,0,0,0,0,0,0.207,0.1913,0.1181,0.1456,0.0742,65.1,21,33,1826,0,0.2,0.1151,0.0178,0.2854,0.0769
1,1,1,0,0,1,1,0,0,1,1,0.4052,0.7891,0.6057,0.654,0.9834,2.49,20,29,20,0,0.79,0.7004,0.6677,0.8752,0.6386
1,1,1,1,1,0,0,1,0,1,1,0.5036,0.8146,0.4973,0.6712,0.8899,2.05,21,28,14,0,0.99,0.7101,0.8528,0.9363,0.6587
0,1,1,1,0,0,0,0,0,0,0,0.091,0.1794,0.1368,0.2746,0.1187,36.53,23,34,1196,0,0.3,0.0257,0.1529,0.0726,0.2436
0,1,0,0,0,0,0,0,0,0,0,0.2362,0.1888,0.0518,0.0289,0.0015,59.45,24,34,1057,0,0.12,0.282,0.174,0.0512,0.0922
0,1,0,0,0,0,1,0,0,0,0,0.1269,0.1931,0.1451,0.1417,0.177,88.34,26,34,1078,0,0.33,0.0352,0.2191,0.2872,0.1442
0,1,1,0,0,0,0,0,0,1,0,0.2542,0.0541,0.1867,0.1605,0.1089,102.37,21,31,1937,0,0.16,0.0503,0.091,0.2411,0.2876
1,1,1,1,1,1,0,0,0,0,1,0.8849,0.9132,0.719,0.7721,0.7041,14.55,22,28,15,1,0.94,0.7045,0.8864,0.723,0.9582
1,0,1,1,1,1,1,1,0,1,0,0.7792,0.8836,0.973,0.7378,0.836,14.04,20,30,2,0,0.77,0.697,0.888,0.8252,0.8228
1,0,1,1,1,1,1,0,1,1,1,0.66,0.952,0.5002,0.8625,0.438,7.53,20,28,0,0,0.93,0.8618,0.6639,0.6498,0.6363
0,1,0,0,0,0,0,0,0,0,0,0.2146,0.0414,0.0678,0.2029,0.0805,28.52,24,31,1728,0,0.33,0.0271,0.2547,0.2742,0.1021
1,1,0,1,0,1,0,1,1,1,1,0.9388,0.4929,0.6716,0.4712,0.918,6.12,22,28,16,1,0.89,0.7428,0.6391,0.6126,0.8331
0,1,0,1,0,0,0,0,0,1,0,0.0163,0.106,0.2866,0.2702,0.0227,25.88,24,33,530,0,0.29,0.1,0.2544,0.2684,0.2677
0,1,0,0,0,1,0,0,0,0,0,0.0667,0.1517,0.0352,0.1479,0.2781,91.7,22,31,634,0,0.16,0.0075,0.265,0.0477,0.0977
0,1,0,0,0,0,0,0,0,0,0,0.1242,0.2727,0.2159,0.064,0.0444,148.83,21,31,1395,0,0.01,0.2874,0.2959,0.1891,0.0226
1,0,1,1,0,1,1,1,1,1,1,0.6778,0.6369,0.4062,0.7654,0.73,13.11,22,29,8,0,0.74,0.9217,0.7849,0.7481,0.6121
0,1,0,0,0,0,0,0,0,0,1,0.2674,0.1429,0.124,0.1501,0.0198,98.26,26,33,918,0,0.05,0.2804,0.2957,0.1709,0.1431
0,1,0,0,0,0,0,0,0,0,0,0.1172,0.1122,0.0616,0.0383,0.2672,90.47,21,31,1831,0,0.12,0.0134,0.0744,0.226,0.2825
1,1,1,1,1,1,1,1,1,1,0,0.5496,0.8239,0.7505,0.7073,0.9238,6.63,22,30,18,0,0.78,0.8784,0.6474,0.8123,0.9423
0,1,1,1,0,0,0,1,1,0,0,0.0038,0.1113,0.2216,0.0237,0.1842,31.46,26,34,1207,0,0.29,0.1869,0.075,0.0603,0.1871
1,1,1,1,1,1,1,0,1,0,0,0.766,0.6611,0.5577,0.7457,0.4153,13.11,22,29,18,0,0.74,0.9099,0.7258,0.9133,0.6222
0,1,0,0,0,0,0,0,0,1,1,0.0394,0.0859,0.0426,0.2437,0.0504,84.61,22,31,1806,0,0.17,0.0306,0.2333,0.0491,0.0016
1,0,1,1,0,1,1,1,0,1,0,0.5651,0.476,0.4105,0.9111,0.6383,7.42,21,29,5,0,0.9,0.6731,0.944,0.7858,0.8923
1,1,1,1,1,1,0,1,1,0,1,0.9595,0.6756,0.9772,0.7125,0.8525,5.79,19,28,28,0,0.78,0.8272,0.6988,0.7081,0.9871
0,1,0,0,0,0,1,0,1,0,0,0.1015,0.0493,0.2996,0.1434,0.185,101.5,26,32,1729,0,0.39,0.1923,0.1168,0.1893,0.0649
1,0,1,1,0,1,0,0,1,1,1,0.9247,0.6857,0.6309,0.6347,0.4812,7.17,19,29,6,0,0.78,0.9838,0.9637,0.8247,0.8774
0,1,0,0,0,0,0,0,0,0,0,0.1977,0.2013,0.1913,0.2414,0.1145,28.21,26,32,1253,0,0.21,0.1051,0.2448,0.1355,0.0793
1,1,1,1,1,1,1,1,0,1,1,0.9716,0.4113,0.6033,0.4099,0.9886,8.03,20,29,20,0,0.75,0.8791,0.699,0.7464,0.7651
1,1,1,1,1,1,0,1,0,1,0,0.8188,0.8054,0.7771,0.5566,0.4315,11.8,20,29,0,0,0.78,0.7381,0.8961,0.8917,0.9455
1,0,1,1,1,1,1,0,1,1,1,0.8823,0.5449,0.5033,0.9709,0.4227,14.58,20,28,6,1,0.97,0.9906,0.6259,0.9844,0.8891
0,1,0,0,0,1,0,0,0,1,0,0.2647,0.0806,0.1071,0.1725,0.0654,50.18,26,33,1810,0,0.16,0.1689,0.2341,0.2293,0.2929
0,1,0,1,1,0,0,0,0,0,0,0.0665,0.286,0.0009,0.2794,0.1347,35.08,26,32,396,0,0.32,0.1662,0.2516,0.1041,0.2132
0,1,0,0,0,0,0,1,1,0,0,0.1809,0.1451,0.198,0.2133,0.2296,20.39,26,32,1806,0,0.09,0.2099,0.0041,0.189,0.2888
0,1,1,0,0,0,0,1,0,0,0,0.0057,0.1727,0.2002,0.0177,0.1806,86.16,26,32,517,0,0.29,0.0188,0.2649,0.17,0.2589
1,1,1,1,0,0,1,1,0,1,1,0.8187,0.4461,0.4788,0.882,0.5835,4.86,19,29,3,0,0.74,0.8692,0.8092,0.9358,0.7033
1,0,1,1,1,0,1,0,0,1,1,0.8628,0.4674,0.5805,0.6262,0.7265,7.71,21,30,1,0,0.83,0.8682,0.624,0.8632,0.6199
1,0,1,1,0,0,1,0,1,0,1,0.9714,0.9887,0.6373,0.5419,0.6151,5.73,22,29,13,0,0.88,0.8489,0.8076,0.7915,0.8892
0,1,0,0,0,0,0,0,1,1,0,0.1046,0.295,0.1017,0.2147,0.0294,139.36,23,34,453,0,0.13,0.0707,0.287,0.1233,0.2112
0,1,0,0,0,0,0,0,0,0,0,0.0529,0.1739,0.2763,0.2946,0.0965,69.57,26,31,1293,0,0.06,0.0234,0.2323,0.0766,0.1699
1,1,1,1,0,1,1,1,1,1,0,0.929,0.5411,0.6105,0.9184,0.4296,4.9,19,30,7,0,0.9,0.8241,0.716,0.698,0.7541
0,1,1,0,0,0,0,0,0,1,0,0.1957,0.1872,0.2841,0.2048,0.0093,54.05,22,34,1394,0,0.21,0.1337,0.1846,0.2806,0.1563
1,1,0,1,1,1,0,1,1,1,1,0.8292,0.5904,0.6928,0.6925,0.6972,8.0,23,28,25,0,0.82,0.8314,0.7445,0.7581,0.6034
1,0,1,1,1,0,1,1,0,1,1,0.9151,0.9576,0.4662,0.765,0.7962,11.13,23,29,8,0,0.83,0.9335,0.9597,0.9928,0.6361
0,1,0,0,0,0,0,0,0,0,1,0.1512,0.2405,0.117,0.0609,0.2483,22.66,23,32,1323,0,0.26,0.1769,0.2126,0.2094,0.121
1,1,1,1,1,1,0,0,0,1,1,0.7117,0.5763,0.999,0.5876,0.4764,2.93,23,30,27,0,0.8,0.8428,0.7502,0.8985,0.7185
0,1,0,0,0,0,0,0,0,0,0,0.0165,0.0523,0.1865,0.1875,0.0735,143.52,26,31,1571,0,0.36,0.1628,0.1242,0.1092,0.1643
0,1,0,0,0,0,0,0,0,0,0,0.1793,0.2651,0.1657,0.2804,0.1322,148.29,22,31,952,0,0.38,0.1901,0.27,0.1165,0.031
1,1,1,1,0,1,1,0,1,0,0,0.9671,0.8991,0.4007,0.458,0.8129,10.77,21,29,25,0,1.0,0.8182,0.7676,0.6483,0.6077
0,0,0,0,0,0,0,0,0,1,0,0.0838,0.034,0.0751,0.1603,0.11,31.39,22,33,1111,0,0.33,0.2169,0.1471,0.1755,0.1253
0,1,0,1,0,0,0,1,0,1,0,0.1749,0.2718,0.1478,0.1643,0.0695,24.29,23,31,871,0,0.02,0.2938,0.1327,0.031,0.1374
1,1,1,1,0,1,1,1,0,1,1,0.6831,0.7428,0.8323,0.432,0.7654,14.61,23,30,10,1,0.86,0.8158,0.6522,0.8529,0.8514
0,1,1,1,0,0,0,0,0,0,0,0.1717,0.2365,0.0529,0.1924,0.2792,19.26,25,33,1102,0,0.17,0.2634,0.0324,0.0473,0.0462
1,0,1,1,0,1,1,1,0,1,0,0.5277,0.9397,0.7796,0.8998,0.8257,1.34,22,30,13,0,0.78,0.6166,0.9549,0.6867,0.7067
0,1,0,0,1,0,0,0,1,0,1,0.1163,0.229,0.0779,0.0126,0.0427,46.53,23,32,1728,0,0.15,0.1952,0.092,0.147,0.2424
0,1,1,0,0,0,0,1,0,0,1,0.0245,0.2161,0.0334,0.1983,0.0605,68.66,22,33,1228,0,0.26,0.233,0.253,0.2764,0.2421
0,0,0,0,0,0,0,0,0,1,0,0.1087,0.2034,0.2091,0.1368,0.294,85.53,23,33,1577,0,0.12,0.0764,0.2599,0.207,0.1094
0,0,0,0,0,1,0,1,0,0,0,0.017,0.2334,0.0831,0.0267,0.2046,21.41,24,34,1634,0,0.01,0.1346,0.214,0.1314,0.2649
1,1,1,1,1,1,1,1,1,0,0,0.6316,0.715,0.5403,0.5494,0.7441,7.04,21,29,1,0,0.77,0.8577,0.9102,0.6362,0.7396
1,1,0,1,1,1,1,0,1,1,1,0.9534,0.977,0.9722,0.7074,0.9982,3.86,21,28,1,0,0.89,0.8338,0.7553,0.9143,0.8893
0,1,0,0,0,0,0,0,0,0,0,0.2079,0.1112,0.0459,0.0357,0.1684,92.96,24,31,1103,0,0.16,0.2672,0.23,0.1451,0.2947
1,1,1,1,1,1,0,1,0,1,1,0.4635,0.4153,0.9154,0.4128,0.9236,5.02,19,29,2,0,0.71,0.8444,0.8583,0.9919,0.7822
1,0,0,1,1,1,0,1,0,1,0,0.959,0.5474,0.5231,0.7392,0.586,6.17,23,29,27,1,0.83,0.979,0.887,0.8706,0.9918
0,1,0,0,0,0,0,0,0,1,1,0.2134,0.0405,0.1521,0.1488,0.0319,97.89,26,34,1402,0,0.18,0.1113,0.0383,0.2159,0.0242
1,1,1,0,0,1,0,0,1,0,0,0.9323,0.7526,0.6969,0.8102,0.5792,9.73,21,30,29,0,0.71,0.9205,0.7192,0.7172,0.812
1,1,0,1,1,1,0,0,1,1,0,0.692,0.5732,0.8049,0.4493,0.4815,6.6,20,30,27,0,0.95,0.8361,0.9763,0.784,0.9712
0,0,0,0,0,0,0,1,0,0,0,0.1707,0.005,0.0363,0.2806,0.0904,18.85,23,33,1413,0,0.05,0.0992,0.1922,0.0346,0.0352
1,1,1,1,0,1,1,1,1,1,1,0.8501,0.6447,0.49,0.7709,0.6024,4.96,22,28,15,0,0.82,0.8013,0.9032,0.731,0.704
1,1,0,1,1,1,1,0,0,1,0,0.6255,0.5153,0.9868,0.5238,0.7514,8.98,19,28,6,0,0.73,0.7874,0.8327,0.8389,0.863
0,1,0,0,0,0,1,0,0,1,0,0.0495,0.2969,0.1406,0.1049,0.1629,118.09,21,33,1658,0,0.27,0.0087,0.1496,0.0852,0.059
0,1,0,0,0,0,0,1,0,0,0,0.2624,0.1455,0.2751,0.1293,0.0392,89.78,24,31,1835,0,0.13,0.2799,0.2,0.1612,0.0019
0,1,0,1,0,0,0,0,0,0,0,0.0659,0.2874,0.2161,0.064,0.0556,49.94,26,32,880,0,0.37,0.2838,0.0684,0.1209,0.146
0,1,0,0,0,0,0,0,0,0,0,0.1155,0.1349,0.2912,0.0762,0.1152,25.37,26,33,1791,0,0.13,0.0823,0.0327,0.2647,0.1371
0,1,0,0,0,0,0,1,0,0,0,0.188,0.096,0.2963,0.2084,0.1405,56.62,21,31,1120,0,0.15,0.058,0.2019,0.1827,0.1252
0,1,0,1,1,0,0,1,0,0,0,0.2207,0.0745,0.1191,0.1395,0.2257,66.98,26,31,573,0,0.14,0.1076,0.0323,0.0709,0.1435
0,1,0,0,0,0,0,0,1,0,1,0.2543,0.298,0.2959,0.0358,0.2958,46.55,21,31,1508,0,0.32,0.0113,0.1985,0.2975,0.0591
0,1,1,0,1,0,0,0,0,0,0,0.1765,0.2387,0.0029,0.0129,0.1674,86.87,23,32,1632,0,0.39,0.0423,0.2618,0.2994,0.2138
1,0,0,1,1,1,1,0,0,0,0,0.6935,0.7742,0.535,0.579,0.4196,3.26,23,29,14,0,0.77,0.918,0.7331,0.9726,0.6792
1,0,0,1,1,1,0,1,1,1,0,0.608,0.5676,0.5609,0.6468,0.6127,3.57,19,29,14,0,0.74,0.907,0.7219,0.6668,0.6908
0,1,0,0,0,0,0,0,0,0,0,0.2574,0.1594,0.2557,0.0809,0.1179,44.64,23,33,952,0,0.31,0.0012,0.2664,0.0361,0.1833
1,0,1,1,0,1,0,0,1,0,0,0.9791,0.8552,0.4069,0.6129,0.5062,6.65,21,29,26,0,0.84,0.7135,0.8727,0.78,0.655
1,1,1,1,1,1,1,1,0,0,1,0.5736,0.9639,0.4347,0.5413,0.5384,4.29,23,30,20,0,0.74,0.913,0.7084,0.6789,0.9918
0,1,1,0,0,0,0,0,0,1,0,0.1762,0.2942,0.2801,0.0393,0.1239,72.61,22,31,1630,0,0.22,0.173,0.1978,0.2241,0.0115
0,1,0,0,1,0,0,0,0,0,0,0.2138,0.224,0.1274,0.0385,0.0948,60.41,23,34,1954,0,0.16,0.047,0.1878,0.1974,0.2865
0,1,0,1,0,0,0,0,1,0,1,0.2243,0.0953,0.2936,0.2143,0.1422,27.16,22,34,1054,0,0.02,0.15,0.1038,0.226,0.2914
0,1,0,0,0,0,0,1,0,0,1,0.0199,0.0593,0.0585,0.2288,0.27,63.9,25,34,1307,0,0.29,0.2468,0.2215,0.2861,0.0162
1,1,1,1,1,1,0,0,1,0,1,0.664,0.5898,0.5564,0.5198,0.4732,12.38,21,30,30,0,0.9,0.7929,0.9845,0.935,0.7823
0,1,0,0,0,0,0,1,0,0,0,0.16,0.282,0.0134,0.195,0.1349,140.36,24,33,775,0,0.3,0.157,0.2053,0.286,0.0618
1,1,1,1,1,1,1,0,1,1,0,0.9082,0.8543,0.6185,0.4746,0.5217,5.15,22,28,13,0,0.92,0.65,0.9313,0.8057,0.8927
1,1,1,1,0,1,0,1,1,0,0,0.5975,0.405,0.7866,0.7276,0.6752,11.0,23,28,13,0,0.75,0.765,0.8081,0.6555,0.7188
0,1,1,0,1,0,0,0,0,0,1,0.0401,0.1779,0.2678,0.1639,0.199,80.46,26,32,812,0,0.05,0.1961,0.0635,0.2163,0.17
1,1,1,1,0,1,1,1,1,1,1,0.9653,0.5681,0.5761,0.4922,0.4921,10.13,23,30,22,0,0.99,0.8644,0.9913,0.7286,0.9994
1,1,1,1,1,1,0,1,1,1,1,0.8631,0.6422,0.531,0.5149,0.7175,9.54,21,29,11,1,0.79,0.8506,0.647,0.9437,0.6807
1,1,0,1,0,1,1,1,0,1,1,0.7711,0.7366,0.5436,0.4139,0.8951,14.61,20,29,5,0,0.81,0.8415,0.6603,0.8579,0.7273
0,1,0,0,0,0,0,0,0,1,0,0.1153,0.0749,0.2719,0.2802,0.2589,76.18,25,31,1824,0,0.2,0.0445,0.1723,0.1243,0.0096
0,1,1,0,0,0,0,0,0,0,0,0.2293,0.0626,0.1567,0.2108,0.288,146.5,22,34,758,0,0.18,0.2468,0.1481,0.1095,0.2663
1,1,1,1,1,1,0,0,1,0,0,0.5416,0.4195,0.5882,0.4516,0.8094,13.37,20,30,2,0,0.97,0.6986,0.6346,0.7573,0.7867
1,0,1,1,1,1,0,0,0,0,1,0.9526,0.4546,0.9186,0.5165,0.4346,11.93,21,30,16,0,0.86,0.6645,0.9589,0.9675,0.885
0,0,1,0,1,0,0,0,0,0,0,0.1592,0.0127,0.2065,0.0958,0.297,42.34,25,34,919,0,0.35,0.0453,0.2414,0.0296,0.0319
1,1,1,1,0,0,1,1,0,1,0,0.5853,0.4455,0.5503,0.6441,0.785,8.94,19,28,10,0,0.74,0.9739,0.6191,0.7105,0.9285
0,1,1,0,0,0,0,0,0,0,0,0.2714,0.1468,0.1068,0.1084,0.0858,90.48,23,32,422,0,0.02,0.2187,0.0419,0.2611,0.1799
0,1,0,1,0,0,0,0,0,0,0,0.2411,0.152,0.0434,0.1066,0.2398,132.52,22,31,525,0,0.08,0.2521,0.0906,0.1754,0.1494
1,0,0,1,0,0,1,0,1,1,1,0.8734,0.6632,0.7643,0.9139,0.6723,4.55,22,29,9,0,0.92,0.9052,0.8438,0.9966,0.646
0,0,0,0,0,0,0,0,1,0,1,0.2771,0.1749,0.2561,0.0599,0.1372,35.27,22,33,511,0,0.05,0.1131,0.0162,0.0591,0.207
0,1,0,0,0,0,0,0,0,0,0,0.1453,0.2392,0.0808,0.0833,0.2476,86.84,25,33,1763,0,0.01,0.0758,0.0684,0.247,0.1202
0,1,0,1,0,0,0,0,0,0,0,0.2951,0.2756,0.1321,0.2776,0.0999,141.84,25,34,532,0,0.04,0.1923,0.1124,0.0135,0.0431
0,1,0,0,0,0,0,0,1,1,1,0.0974,0.1628,0.2593,0.2913,0.0869,145.57,25,31,1931,0,0.18,0.109,0.1308,0.0008,0.1119
1,0,1,1,1,1,1,0,1,1,1,0.785,0.402,0.5333,0.4225,0.8704,9.78,21,30,20,0,0.98,0.9218,0.9796,0.8333,0.9235
1,0,1,1,1,1,1,1,1,0,1,0.7728,0.4251,0.5318,0.5231,0.5959,7.09,19,29,19,0,0.93,0.9347,0.6913,0.7635,0.977
1,0,1,1,1,1,1,1,1,0,1,0.5665,0.8161,0.5378,0.7901,0.7568,3.33,19,30,25,1,0.98,0.6452,0.6015,0.6587,0.9608
0,1,0,0,0,0,0,0,0,0,1,0.0933,0.1947,0.107,0.0532,0.1828,97.34,25,33,1347,0,0.39,0.2476,0.0608,0.2886,0.0409
1,1,1,1,0,1,0,1,1,0,1,0.9518,0.6208,0.9213,0.9217,0.7114,9.16,21,28,9,1,0.81,0.9022,0.9526,0.7708,0.9448
1,0,0,1,1,1,0,0,1,0,0,0.7876,0.4195,0.9983,0.4633,0.4242,14.73,22,30,26,1,0.78,0.7271,0.9278,0.7604,0.6987
1,0,1,1,0,1,1,0,1,1,0,0.4867,0.8302,0.9894,0.7592,0.5343,6.88,20,29,24,0,0.8,0.7507,0.9177,0.8833,0.624
0,1,0,0,0,0,0,0,0,0,0,0.03,0.0619,0.055,0.1621,0.2477,98.97,24,34,1660,0,0.23,0.1596,0.2792,0.1001,0.1847
1,0,1,1,0,1,0,1,1,1,0,0.6404,0.7622,0.7368,0.8519,0.8475,3.02,22,29,22,0,0.75,0.9691,0.6667,0.85,0.8391
1,0,1,1,0,1,0,1,0,1,1,0.808,0.5594,0.5129,0.83,0.5834,2.52,19,28,9,0,0.76,0.8026,0.9997,0.6345,0.8041
1,1,1,1,1,1,1,1,1,1,0,0.6403,0.7324,0.7648,0.4247,0.7229,13.39,21,28,4,0,0.87,0.8133,0.6999,0.7127,0.6435
0,1,0,1,0,0,0,0,1,0,0,0.1017,0.1314,0.0661,0.0333,0.2989,88.97,23,31,414,0,0.07,0.0787,0.1672,0.1775,0.1903
1,0,1,1,1,1,1,1,1,0,0,0.7306,0.6453,0.8562,0.9348,0.4461,2.29,22,28,12,1,0.77,0.8151,0.8785,0.829,0.7356
0,1,0,0,0,0,0,1,0,0,0,0.1566,0.0237,0.2341,0.2648,0.0833,65.48,23,31,1346,0,0.07,0.0098,0.2153,0.1644,0.0159
0,1,0,0,0,0,0,0,0,1,0,0.2746,0.2083,0.282,0.0063,0.2311,19.9,21,33,1379,0,0.33,0.2085,0.1994,0.2705,0.0135
0,1,0,0,0,0,0,0,0,0,1,0.287,0.1893,0.1783,0.1871,0.1047,58.21,23,31,1182,0,0.29,0.0051,0.0804,0.2556,0.2631
0,1,0,0,0,0,0,1,0,0,0,0.1441,0.1006,0.2953,0.0325,0.2677,107.16,22,34,1687,0,0.24,0.147,0.1155,0.2145,0.0872
0,1,1,0,0,0,0,0,0,0,0,0.1644,0.1359,0.1749,0.0766,0.2621,78.72,22,33,368,0,0.04,0.2116,0.0495,0.107,0.0616
0,1,0,1,0,0,0,0,0,0,0,0.2339,0.113,0.2573,0.1609,0.2189,74.63,23,31,399,0,0.33,0.2959,0.202,0.1104,0.0474
0,1,0,0,0,0,1,0,0,0,0,0.0778,0.2275,0.2621,0.1781,0.218,73.95,22,32,1755,0,0.28,0.0108,0.2255,0.188,0.2211
0,1,0,1,0,0,0,0,0,0,0,0.1955,0.01,0.142,0.1802,0.1826,67.35,22,33,1791,0,0.13,0.1024,0.2856,0.2207,0.1024
0,1,0,0,1,0,0,1,0,0,0,0.0426,0.2833,0.1347,0.1596,0.2835,20.89,21,33,1379,0,0.4,0.2187,0.2874,0.151,0.2607
0,1,0,0,0,0,0,0,0,0,0,0.2783,0.0132,0.0518,0.2353,0.2256,36.85,23,32,1216,0,0.36,0.1868,0.2535,0.2727,0.0632
0,1,0,1,0,0,0,0,0,0,1,0.0394,0.0353,0.0285,0.0203,0.0027,128.79,23,33,897,0,0.06,0.2101,0.044,0.1673,0.1107
1,1,1,1,0,1,0,0,1,1,1,0.8131,0.837,0.4904,0.8215,0.5635,6.78,19,29,10,0,0.96,0.7127,0.8502,0.7279,0.7405
1,0,1,1,1,1,0,1,1,1,1,0.6009,0.9323,0.403,0.9935,0.8638,9.8,21,28,2,0,0.73,0.8105,0.7135,0.7033,0.8403
1,1,1,1,1,1,0,1,1,1,0,0.6055,0.918,0.5404,0.9581,0.4459,12.54,19,28,30,1,0.79,0.7165,0.7935,0.8965,0.8271
0,1,1,0,0,0,0,0,0,1,1,0.0127,0.1457,0.0818,0.0864,0.1097,125.32,21,32,950,0,0.15,0.0686,0.1032,0.0193,0.1287
1,1,1,1,1,1,0,1,1,1,0,0.5949,0.4978,0.6235,0.903,0.777,10.95,20,29,6,1,0.98,0.8344,0.6508,0.7841,0.7984
1,0,1,1,0,1,1,0,0,0,1,0.777,0.7156,0.6285,0.5579,0.8417,14.43,21,29,19,0,0.86,0.7439,0.898,0.8481,0.9942
0,0,0,0,0,0,1,0,0,0,0,0.0367,0.0059,0.1861,0.1078,0.2257,58.57,24,34,1424,0,0.05,0.0325,0.109,0.194,0.0168
1,0,1,1,0,1,1,1,1,0,1,0.4424,0.4569,0.8128,0.9951,0.8069,11.45,19,30,27,0,0.82,0.9214,0.8526,0.9489,0.9679
0,1,0,0,1,0,0,0,0,0,0,0.1376,0.1289,0.192,0.167,0.2419,44.27,26,32,1908,0,0.07,0.26,0.0766,0.1703,0.2696
1,0,1,1,1,1,0,1,0,1,0,0.6182,0.9072,0.8958,0.7657,0.6169,4.77,20,29,21,0,0.71,0.8754,0.6446,0.8737,0.9656
1,1,1,1,1,1,1,0,1,1,1,0.7866,0.5069,0.7543,0.8939,0.5545,9.79,23,30,15,1,0.97,0.8005,0.6918,0.7156,0.9042
1,1,1,1,1,1,1,0,0,1,0,0.6435,0.573,0.7047,0.4026,0.6465,13.41,23,28,6,1,0.8,0.9312,0.9312,0.9099,0.9147
1,0,1,1,0,0,0,1,0,0,0,0.6112,0.4751,0.768,0.6033,0.8939,6.78,19,28,24,0,0.89,0.9232,0.9642,0.767,0.946
0,1,1,1,1,0,0,0,0,0,0,0.0853,0.2642,0.0579,0.1466,0.1909,98.26,22,33,1213,0,0.21,0.0535,0.2841,0.2975,0.1998
1,0,1,1,1,1,1,1,0,0,1,0.7802,0.5577,0.7947,0.4474,0.9542,11.63,19,30,1,1,0.7,0.6807,0.9846,0.7009,0.8616
1,1,1,1,1,1,0,0,0,1,1,0.7934,0.5321,0.9456,0.9432,0.526,7.18,21,28,6,0,0.75,0.9078,0.6654,0.8016,0.7086
0,1,0,0,0,0,0,0,0,0,0,0.1785,0.2232,0.1821,0.1843,0.2265,107.66,26,34,1918,0,0.11,0.0171,0.2857,0.0848,0.1202
1,1,1,1,1,1,0,1,0,0,1,0.465,0.5329,0.5262,0.9398,0.8826,10.78,23,28,24,1,0.98,0.7058,0.7078,0.6345,0.6875
1,1,0,1,1,1,0,0,0,1,1,0.6912,0.6321,0.9803,0.829,0.8949,9.04,20,30,4,0,0.85,0.6666,0.7727,0.6874,0.6334
0,1,0,0,0,0,0,0,0,0,0,0.196,0.2932,0.0528,0.2966,0.131,37.1,21,33,907,0,0.04,0.1831,0.2097,0.0969,0.017
0,0,0,0,1,0,0,0,0,0,0,0.051,0.1047,0.2182,0.0501,0.2226,102.35,24,34,612,0,0.03,0.1342,0.127,0.1906,0.2198
1,0,1,1,1,1,1,1,0,0,0,0.5031,0.7521,0.7046,0.5671,0.4149,2.71,21,28,0,0,0.7,0.6688,0.8599,0.7505,0.6717
0,1,0,0,0,0,0,0,0,1,0,0.0277,0.2056,0.0465,0.0476,0.0842,41.27,24,33,1483,0,0.39,0.0236,0.238,0.1379,0.1387
1,1,0,1,1,1,0,1,1,1,1,0.7978,0.6546,0.418,0.9352,0.8586,4.17,23,30,0,1,0.87,0.9772,0.9442,0.6553,0.6497
1,0,1,1,0,1,1,0,1,0,1,0.7346,0.4535,0.652,0.5657,0.978,13.33,22,29,22,0,0.91,0.9217,0.68,0.6344,0.8518
0,1,1,0,1,0,0,0,0,0,0,0.0603,0.0807,0.1231,0.1302,0.0076,18.01,23,32,1094,0,0.31,0.0865,0.0868,0.0681,0.099
1,1,1,1,1,1,1,1,1,1,0,0.9302,0.4024,0.5725,0.4893,0.7233,6.51,20,29,9,0,0.88,0.6679,0.8624,0.7505,0.6903
1,1,1,1,0,1,0,1,0,1,0,0.8424,0.7117,0.5768,0.9219,0.4844,1.92,20,28,16,1,0.7,0.6599,0.7,0.8713,0.8626
0,1,0,0,0,0,0,0,0,1,0,0.1127,0.0462,0.2503,0.1976,0.0936,66.33,23,31,536,0,0.26,0.0792,0.0606,0.0765,0.2633
1,0,1,1,1,1,1,1,1,0,1,0.5822,0.4646,0.5975,0.5345,0.472,11.98,22,30,27,0,0.95,0.9737,0.622,0.9099,0.9107
1,0,1,1,0,1,0,1,1,1,0,0.9898,0.8605,0.6443,0.4964,0.9107,12.47,23,29,21,1,0.94,0.8888,0.9781,0.6123,0.9994
0,1,1,0,0,0,0,0,0,1,1,0.2703,0.0151,0.0045,0.1595,0.1602,135.12,25,31,1211,0,0.23,0.118,0.0449,0.1545,0.272
1,1,1,1,1,1,0,1,1,0,1,0.4185,0.7741,0.8406,0.6553,0.7053,9.16,23,30,28,0,0.97,0.6531,0.8649,0.7538,0.81
1,1,1,1,1,1,1,0,1,1,1,0.4744,0.4667,0.7844,0.4477,0.5853,2.24,21,30,22,0,0.97,0.7249,0.8424,0.6845,0.7799
